EarthquakeDepth,M,Rrup,Rjb,lnPGA,lnPGV,lnVs30,Residual
4.48,3.6,247.33,247.4,-12.304788618469331,-8.355925043820115,6.395261598115449,-1.37298353171831
7.2,4.2,136.55,136.54,-9.39146168135533,-5.209268255482775,6.408528791059498,-1.44815283646069
5.98,4.3,196.05,196.17,-9.264721059038393,-5.219805657948019,6.532334292222349,-0.523399651863201
7.72,3.6,290.43,290.44,-8.507018677773116,-5.092659449791994,6.4425401664681985,2.78333613802037
3.3,3.8,125.07,125.16,-9.828158620343277,-6.092078346270686,6.52649485957079,-0.947638586338838
8.25,3.5,286.91,286.89,-7.7705052439282625,-4.086376392572924,5.680172609017068,3.30696264661068
4.85,3.9,173.34,173.41,-9.941594527725849,-5.956423943065493,6.073044534100405,-0.812382929598499
10.7,3.7,87.06,86.51,-11.550452259214566,-8.290769585367936,6.1779441140506,-3.75941314857748
8.84,3.5,32.08,30.9,-7.744394402729137,-3.7030783429217635,6.319958614030018,-1.01793039413939
15.66,4.6,124.71,123.98,-8.772772709417906,-4.403313929944334,6.251903883165888,-2.42997700866067
1.44,3.6,147.56,147.64,-8.983540552962513,-4.94062467069453,5.857933154483459,0.488049928708387
12.89,4.5,274.7,274.65,-8.8569850318303,-4.217615923723569,5.700443573390687,-0.322298952931826
1.34,3.8,254.84,254.94,-10.518643445068795,-6.33148624361547,6.037870919922137,0.0791735210802926
9.8,3.8,257.2,257.14,-9.558741977414988,-5.065192688815243,6.091309882077698,0.627604437958933
10.93,4.0,231.63,231.54,-11.437053442525684,-6.673049548026393,5.948034989180646,-2.12820475138102
15.94,3.6,77.12,75.57,-6.990584475311742,-4.043446677998847,5.811140992976701,0.329900455336711
8.22,3.8,74.86,74.53,-8.01611573703942,-4.553979951911073,6.436150368369428,-0.462549938884336
10.05,4.1,179.96,179.86,-10.40647735668066,-6.187644797504274,6.282266746896006,-1.80043446403569
0.21,3.6,296.46,296.5,-10.258044170284316,-6.454709181906752,6.495265555937008,1.53968066470403
7.11,4.3,49.29,48.92,-6.3018001099070675,-2.345773572933407,5.811140992976701,-0.769998434469719
-0.34,3.6,117.22,117.07,-11.906152633076639,-7.922428899097717,6.401917196727186,-2.5920764177797
15.94,3.6,92.31,91.03,-9.887869196517746,-6.566928394759476,6.363028103540465,-1.97046785316429
13.65,4.9,61.8,60.52,-5.817670244221686,-2.1168409001071016,6.573680166960646,-1.20265128884388
5.76,3.6,168.6,168.61,-8.181930829255194,-4.871571051578787,6.565264970035361,1.70539464370889
2.43,3.5,170.95,171.03,-10.044387742469322,-6.957963846109607,6.663132695990803,0.322011683313285
6.5,4.3,119.22,119.24,-8.940325906599135,-4.896920616329642,6.324358962381311,-1.51065603901646
2.61,3.8,137.73,137.83,-5.364517811916964,-1.9257740871585505,6.565264970035361,3.78589509095833
12.29,3.9,49.69,48.31,-6.9121154205996564,-3.234769487630811,6.53813982376767,-0.451954084978802
6.4,3.7,246.96,247.0,-5.453802269388432,-2.308603165319609,5.3612921657094255,4.66650790439036
2.89,3.9,270.45,270.58,-10.042766976342097,-5.694809928609524,6.2422232654551655,0.538399615910425
9.96,4.1,180.22,180.11,-10.926990513431583,-6.641458066396574,6.3578422665081,-2.27678139455771
10.55,3.5,270.63,270.52,-9.503066008508238,-5.916209107832253,6.0844994130751715,1.44645308342738
8.13,3.8,49.37,48.81,-5.82268263906862,-2.9696142773057406,6.569481420414296,1.08590536092078
4.98,3.6,52.5,52.36,-7.521330828961785,-4.337786310106661,6.415096959171596,0.0194456094037356
17.64,3.6,95.52,93.96,-7.3436767285997355,-4.219756300073258,6.548219102762372,0.633792632663174
7.74,4.0,243.07,243.11,-8.501538468519131,-4.235731782646382,5.968707559985366,1.13611499257642
2.39,3.6,173.23,173.32,-9.970789140763541,-6.121578426090357,6.493753839851686,0.136050540737479
9.37,3.7,64.11,63.52,-6.972827275725852,-3.1941832122778293,6.1224928095143865,0.311230786634901
8.11,4.3,70.21,69.91,-7.378236814406841,-3.2547293752819932,5.4510384535657,-1.47034021393417
2.81,3.6,112.02,112.09,-9.724487572743039,-5.915832833580862,6.3080984415095305,-0.72286394194864
4.84,4.3,268.12,268.29,-11.281028576141345,-6.138598389288519,5.717027701406222,-1.94328314931118
6.37,5.1,102.28,102.26,-4.931626309761403,-1.0665041271556668,6.319958614030018,0.552315589085613
-1.77,5.2,225.82,224.96,-8.186743194993602,-3.0838921716597496,6.561030665896573,-0.417809453586608
6.98,4.4,65.76,65.55,-6.093252651432558,-3.24458871088554,6.363028103540465,-0.0276689754236799
10.3,3.9,231.4,231.29,-12.104945869513417,-7.589515794374463,6.590301048196686,-2.24713231927486
3.29,3.6,37.12,37.05,-7.1691200431165445,-4.55638002181866,6.495265555937008,-0.0489371219789154
11.71,3.5,118.7,118.21,-9.075061245029444,-5.395878157077765,6.319958614030018,-0.22022835814872
6.36,3.7,50.18,49.87,-6.858893212635824,-3.4014101743009033,6.042632833682381,0.141678525406767
5.26,4.2,35.65,35.36,-6.1901420480804745,-2.4756904972887073,5.926926025970411,-0.796687703724266
7.41,3.6,41.1,40.53,-6.486717129272674,-3.2250343497126925,5.638354669333745,0.163218546726774
22.33,4.2,159.51,158.13,-11.427174924167256,-7.900144100442237,6.5638555265321274,-3.75202581979549
0.01,4.0,315.14,315.16,-12.291630533891821,-7.929406526514119,6.436150368369428,-1.16015475789239
10.81,3.8,40.82,39.51,-7.5318293352754715,-3.490124206496746,6.159095388491933,-1.26622580323479
9.93,3.8,115.03,114.72,-8.983123209095517,-5.105505575170216,6.137727054086234,-0.828554018510276
2.76,4.0,156.95,157.06,-12.235008951362817,-7.173764213196691,6.0014148779611505,-3.48416956129145
9.96,3.6,207.38,207.24,-10.456255103268225,-6.643348179446857,6.565264970035361,-0.257542188059043
5.63,3.7,243.55,243.6,-9.011489513231018,-5.419355694925093,6.495265555937008,1.64186171465803
21.75,4.1,121.96,120.2,-5.864781747652338,-2.64436637167206,6.453624998892692,1.3624138657695
3.84,3.8,40.22,40.13,-7.349606375873882,-3.1664436817151524,5.476463551931511,-1.04321829583186
14.86,3.7,297.36,297.1,-9.387965605778499,-5.7760359274943855,5.883322388488279,1.11133374172732
7.04,3.7,190.84,190.83,-9.635127835229662,-6.173072518564524,6.102558594613569,0.0665735184228513
0.13,3.8,330.83,330.87,-11.966693558688572,-7.446386400759559,6.152732694704104,-0.369467772503508
10.03,3.6,204.12,203.98,-11.241491074128389,-6.750116603575902,6.082218910376446,-1.31725803952908
20.23,3.5,45.54,40.99,-6.657044266052995,-2.945377334283931,6.093569770045136,-0.108487885717437
8.46,3.6,113.34,113.12,-8.424764066959959,-5.078035794793076,6.0867747269123065,0.186524539720073
7.6,4.8,41.51,40.9,-7.529917089066951,-3.7565849260839537,6.79346613258001,-2.91300011284237
9.62,4.6,129.92,129.8,-8.630224328994958,-4.73047788605664,6.492239835020471,-1.75307792387362
5.76,3.8,263.38,263.45,-11.863394292464802,-7.983413353003257,6.0844994130751715,-1.38337173517221
5.41,4.7,248.37,248.58,-9.671212318240784,-5.21406598317246,6.520621127558696,-1.0882149769767
9.58,3.6,100.15,99.78,-9.328530266638468,-5.502593261829235,6.113682179832232,-1.01841757670175
9.25,4.2,39.18,38.23,-6.025686453540045,-2.7092079810708545,6.5638555265321274,-0.409298993920877
10.99,3.6,44.34,43.06,-6.32040393103892,-2.8957858939157037,5.872117789475416,0.361856457979943
5.0,4.1,201.88,201.99,-10.527868212557898,-6.601997658011804,5.420534999272286,-1.74501279612536
2.69,3.7,100.02,100.09,-8.813940697691407,-5.496004158282177,6.536691597591305,-0.14413401186011
5.91,3.8,311.92,312.0,-9.76453724379428,-5.218769581328416,6.251903883165888,1.35042488144063
2.2,3.5,130.8,130.87,-10.60349025860338,-6.3678958257001295,6.532334292222349,-0.915296438165161
5.61,3.7,97.32,97.26,-9.291468478481972,-5.151302330695645,6.113682179832232,-1.03522379069684
6.43,3.9,73.57,73.41,-7.325981393493919,-3.4248233293418675,5.659482215759621,-0.28512545103163
2.82,4.6,97.57,97.68,-7.317986044819367,-3.5056838793849594,5.981414211254481,-0.902897964379872
20.61,4.2,210.58,209.76,-11.37637694096757,-7.150816935259816,6.56244409369372,-2.98111683540525
6.23,3.7,117.87,117.82,-9.25250070959483,-5.514066623165266,6.091309882077698,-0.649408077537068
2.84,3.8,250.02,250.13,-11.597469107504526,-7.34785692604435,5.8998973535824915,-1.20597151436917
5.74,3.6,200.91,200.94,-10.276849728515419,-6.881314439334034,5.993961427306569,-0.201408553825884
13.19,3.8,265.28,265.09,-10.422960759100148,-6.201177444785851,5.948034989180646,-0.392897895656022
8.85,4.2,20.55,18.88,-3.952020600275879,-0.5385536159634835,5.6937321388027,0.336274043295276
1.45,3.6,287.11,287.2,-12.754025846587528,-8.83410114286799,6.569481420414296,-1.09767867850136
2.61,4.1,135.37,135.48,-7.054584537608768,-3.3486784351930785,5.683579767338681,0.996512563836705
2.33,4.0,255.15,255.28,-11.257243554705482,-6.644111448892633,6.148468295917647,-1.0889372917877
10.0,5.1,260.37,260.59,-9.90009750524526,-5.289570412928247,6.566672429803241,-2.20099798368241
2.51,3.6,288.52,288.62,-12.31927099693101,-7.898604322859322,6.601230118728877,-0.689922174722648
6.01,3.8,241.31,241.36,-11.487917682538894,-7.802231218146963,6.4967749901858625,-1.09804097528937
8.62,5.3,212.26,212.44,-8.08642177288988,-3.4294200816859286,6.1675164908883415,-1.39359242482897
9.28,3.6,177.9,177.76,-10.503749892049486,-7.165062920742661,6.625392368007956,-0.646550165688801
7.5,5.1,150.17,150.26,-6.746921012732957,-2.820837879979586,6.082218910376446,-0.614852796587715
19.3,4.1,177.49,176.61,-10.43362702706901,-7.054166993666305,6.184148890937483,-2.41775201204228
9.85,3.6,55.12,54.34,-7.409468199835037,-3.643825594578994,5.918893854273146,-0.288642488096193
5.97,4.0,74.08,73.98,-8.166673441879928,-4.464173614776523,6.1675164908883415,-1.06517839445844
10.45,4.5,210.53,210.53,-8.711163390978992,-3.9471491687035853,6.1903154058531475,-0.612308223896209
13.04,3.9,80.54,79.61,-8.180720954795024,-4.240527072400182,6.049733455231958,-1.15513248466125
2.29,3.9,207.73,207.85,-10.393621663136312,-5.968204101042091,5.420534999272286,-0.952558924416888
9.9,3.6,194.08,193.93,-9.764991924642304,-6.278058784799941,6.142037405587356,0.0580994152271703
13.74,4.5,233.76,233.61,-8.852475526251455,-5.3008326873166505,6.513230110912307,-0.482577681769248
10.48,3.6,142.84,142.55,-9.118055308680864,-5.938338008140604,6.546785410760524,0.104743326520591
5.77,3.6,302.37,302.43,-12.937263392352738,-9.217723057054906,6.565264970035361,-1.34479374246713
11.3,4.0,296.42,296.36,-11.168942291899816,-7.093171719993445,6.398594934535208,-0.888699874920265
10.75,3.6,261.44,261.33,-10.54356501548298,-6.987522427958792,6.436150368369428,0.234728932156576
7.14,4.3,28.52,27.74,-4.891571731997259,-1.1540792174053285,6.319958614030018,0.0333723559044605
12.11,3.8,155.12,154.78,-8.876124178307174,-4.78493948656063,6.161207321695077,-0.161718925533048
7.35,3.6,71.19,70.92,-8.333736653956585,-4.358360890595977,6.333279628139691,-0.440141900584174
9.66,3.9,173.5,173.37,-9.228345668838823,-5.69083511463249,6.1092475827643655,-0.344338255997645
2.61,3.6,144.04,144.12,-9.952095823249177,-5.747749848198708,6.597145701886651,-0.253503197321088
4.78,3.6,182.96,183.01,-11.729702612408355,-8.144541227514116,6.1675164908883415,-1.76810837623093
-0.57,3.8,16.77,16.42,-5.169225240402281,-1.3822199129686574,6.319958614030018,0.495667488520526
9.28,3.6,194.78,194.66,-10.12427331063063,-6.180186430363823,6.148468295917647,-0.254443694558947
1.14,3.6,327.41,327.49,-2.7880233536947574,0.4962553915838494,5.429345628954441,8.80665432028642
3.68,3.6,263.15,263.24,-10.182691241604555,-5.774106370849369,6.0473721790462776,0.822331757190769
10.3,3.5,115.57,115.21,-8.023253272105284,-4.1629159725362905,5.910796644040527,0.660384004630055
18.06,3.5,50.24,46.95,-9.81587618724215,-6.00354295831876,6.023447592961033,-3.03494902903488
10.86,3.9,211.44,211.3,-9.699730715022108,-6.2450673059069,6.484635235635252,-0.180764428073106
-0.06,4.1,185.07,185.08,-9.748198109916837,-5.116947879495347,5.968707559985366,-0.661073009460431
4.98,3.5,214.58,214.63,-12.733312820609259,-8.030822425006633,6.082218910376446,-2.17708655532515
0.84,4.2,176.55,176.64,-8.795526830290296,-4.98435446047005,6.401917196727186,0.109023501516386
5.0,4.1,197.61,197.73,-9.94910592715243,-6.150449164943901,5.8944028342648505,-1.00155819033451
6.22,3.9,330.98,331.07,-7.947987929807976,-3.8526142283337896,5.683579767338681,2.88004475382771
27.8,4.2,35.89,24.48,-5.943436730594553,-2.0458100344628773,6.319958614030018,-1.16682222929084
4.99,3.8,176.88,176.94,-9.103720479666139,-5.623734923917469,6.320768294250582,0.400791801775231
10.45,4.5,20.25,17.91,-8.99746390727695,-4.509616763042506,6.148468295917647,-5.24717674689514
10.83,3.8,244.68,244.59,-11.618066404736606,-7.3302032276245885,6.186208623900494,-1.59735099248039
9.8,3.7,239.15,239.06,-12.638639490339225,-8.023494245494913,6.565264970035361,-2.23659466746715
2.37,4.5,267.4,267.58,-8.503100264854723,-4.242034457935123,6.267200548541362,0.789636925800455
5.76,4.4,242.94,243.12,-8.756647670610345,-3.6701956092842787,6.035481432524756,0.158106077548048
2.48,3.5,177.09,177.17,-11.323756736981519,-7.49326224437492,6.436150368369428,-0.977722657012945
7.11,3.8,215.03,215.04,-11.412384354009228,-7.607042953847832,6.565264970035361,-1.38661182925767
17.01,3.7,288.05,287.66,-12.756221630384232,-8.039622824770978,6.028278520230698,-2.41451443484546
8.4,4.3,106.17,106.02,-6.317900199170242,-2.430824455998234,5.71042701737487,0.478168214245159
5.54,3.7,289.58,289.65,-10.413660222855958,-6.791346965601342,6.1224928095143865,0.620920608688781
1.12,4.1,311.09,311.2,-11.926633240718695,-7.1481048968260525,6.495265555937008,-1.08943160969934
5.75,4.0,213.5,213.59,-8.706990099154458,-4.726974439665233,5.683579767338681,0.528350415402668
9.17,3.5,267.37,267.32,-11.165625559696952,-7.337910422933993,6.602587892189336,0.0644112134194206
6.32,3.6,270.48,270.51,-10.586840176751362,-6.357054713809155,6.20050917404269,0.432656663941838
5.33,3.5,318.17,318.23,-9.693965927821086,-6.357206241514884,6.363028103540465,2.22157270231155
6.72,3.6,227.12,227.13,-8.713287883879609,-4.2946770015659705,6.20455776256869,1.75181368779264
9.33,3.8,195.38,195.29,-10.490474537267684,-6.425329129737844,6.113682179832232,-1.0623244109257
20.43,4.5,51.84,48.09,-7.030763039775372,-3.2134925656438442,6.148468295917647,-2.39680286073072
0.44,4.4,266.76,266.85,-11.118076778838011,-6.915885993841071,6.371611847231857,-1.46238624296621
3.14,3.5,117.68,117.73,-8.663568602142877,-5.2531961533266935,6.091309882077698,0.536849060103551
13.39,3.5,114.78,114.1,-8.907195221525688,-5.489273897655994,6.5638555265321274,-0.101060919074724
12.84,3.8,308.96,308.82,-7.379841779899818,-3.947943075701089,6.148468295917647,3.2719261109275
7.97,5.7,312.8,313.14,-9.08504782563045,-2.984555210296278,6.675823221634848,-1.56121484075092
10.45,4.9,84.72,84.31,-4.652098704096378,-1.4089834221607886,6.0867747269123065,0.476685766863545
6.01,3.6,267.02,267.06,-10.025765701091423,-6.798976392616576,6.57507584059962,1.14554521444898
5.73,3.6,133.2,133.18,-9.681336445531896,-5.859854980007684,5.953243334287785,-0.634429404788081
5.12,4.1,211.6,211.71,-10.542078557699142,-6.677241196886747,6.606650186198215,-1.07876036963968
4.54,3.5,136.08,136.1,-12.468368518336428,-8.546521698177822,6.565264970035361,-2.80507628290575
4.0,3.6,9.0,8.2,-3.1378552339399217,0.28851847257166086,6.319958614030018,1.86533372606857
4.7,3.7,184.32,184.38,-9.830809150302159,-6.236989401647138,6.102558594613569,-0.0915424318341245
5.26,3.5,142.45,142.45,-9.952640066346262,-5.651216533427287,6.035481432524756,-0.473899510205673
2.15,3.9,93.58,93.67,-8.357119458977646,-4.464019382440314,6.52649485957079,-0.224190307224049
5.78,5.2,105.76,105.75,-6.547746986826642,-1.7261631515046119,6.309918278226516,-1.09768761023672
11.35,4.1,30.13,28.18,-4.593955704015708,-1.2917131014587706,6.319958614030018,0.609438050286397
1.48,3.5,266.48,266.57,-9.783566732458942,-5.33343905539187,5.91350300563827,1.53490947178352
17.0,4.8,205.85,205.48,-8.019330352690682,-3.7212899249000104,5.429345628954441,-1.34544381986346
5.5,3.8,330.62,330.71,-5.357192976278218,-1.7012340636752576,5.905361848054571,5.82610383383368
2.81,4.6,322.3,322.5,-10.440970205429183,-5.737508486567474,6.565264970035361,-0.615107095825591
12.02,3.7,264.97,264.82,-11.34312944285566,-7.741069971149325,6.082218910376446,-0.973968353937158
14.04,3.9,136.65,136.06,-9.460084605087571,-5.005647752585217,5.966146739123692,-1.45295476435389
4.46,3.6,260.65,260.73,-13.495357979794816,-8.126800740570356,6.597145701886651,-2.3049821841569
17.22,3.9,115.83,114.67,-8.783921077648179,-5.393546775614405,6.320768294250582,-1.14513148535277
4.69,4.0,7.57,6.32,-2.700592087104542,0.6400872212753931,6.319958614030018,1.17770241422078
5.68,4.5,107.9,107.95,-7.583120539166315,-3.878515262951796,6.263398262591624,-0.77581212868116
5.2,4.8,329.8,330.05,-8.160599225756158,-3.056536952829797,6.194405391104672,1.01198251641412
4.1,3.7,96.9,96.92,-9.125606929176401,-5.588972895342777,6.5638555265321274,-0.583329774868083
2.6,3.6,146.79,146.86,-10.23497737800772,-6.148944663362603,6.401917196727186,-0.583747292679956
3.75,3.7,102.21,102.25,-8.861112690182502,-4.996262055764267,5.932245187448011,-0.490286867908576
8.62,5.3,115.14,115.02,-6.518359256518733,-2.109669765534039,6.089044875446846,-1.2867490935639
16.79,4.2,300.81,300.55,-10.89585414543395,-6.133762390163017,5.968707559985366,-1.50008467113568
5.84,4.4,195.06,195.2,-4.830573463561607,-0.6609771110346843,5.69035945432406,3.29399339084409
2.51,3.6,253.7,253.79,-11.594332275108629,-7.33626669995104,6.309918278226516,-0.516097629722298
9.97,4.4,179.73,179.68,-9.940221373371125,-5.700821133757632,6.3578422665081,-1.94368791173138
1.16,3.6,234.71,234.79,-9.381284873598052,-5.410872971558633,5.713732805509369,1.25537589862122
6.2,4.4,331.18,331.36,-9.062926994026734,-4.588436282018481,6.159095388491933,0.914880600322604
8.62,5.3,246.74,246.98,-8.77889768857805,-3.881858852467743,6.447305862541213,-1.52773501042827
2.05,3.7,194.49,194.59,-10.455246982628637,-6.397028040055776,6.12029741895095,-0.42040077030569
18.46,3.7,75.03,72.84,-7.426991270952676,-3.4666943779903527,6.102558594613569,-0.373650945339566
7.18,4.0,53.31,52.95,-6.7679569024881,-3.9043263011937994,6.569481420414296,-0.112000192047802
2.05,3.7,317.5,317.6,-10.887973456287042,-6.764351367937696,6.522092798170152,0.844401168330149
7.74,3.9,233.61,233.63,-10.388777699509403,-6.27462199114661,6.052089168924417,-0.61510823479257
